passenger_id,arrival_time,screening_start,screening_end,wait_time_hr,wait_time_min,screening_time_min,total_time_min,checkpoint_id,passenger_type,secondary_check,queue_at_arrival,day,hour,hourly_factor,miss_flight_risk,sla_met,is_peak,long_wait
37255,324.8238,324.8238,324.8552,0.0,0.0,1.88,1.88,4,Standard,0,0,19,5,0.3,0,1,0,0
183692,1602.8593,1602.8593,1602.8809,0.0,0.0,1.29,1.29,4,Priority,0,2,90,5,0.3,0,1,0,0
179871,1568.6721,1568.8956,1568.935,0.2235,13.41,2.36,15.78,2,Standard,0,4,88,7,1.4,0,0,1,1
221174,1928.3671,1928.5092,1928.531,0.1421,8.53,1.31,9.84,1,Crew,0,4,108,7,1.4,0,1,1,0
560377,4886.3071,4887.4932,4887.5175,1.1861,71.17,1.46,72.63,2,Standard,0,4,272,13,1.0,1,0,0,1
709728,6187.9985,6190.4288,6190.4578,2.4304,145.82,1.73,147.56,1,Standard,0,4,344,18,1.3,1,0,1,1
56009,488.3419,488.5275,488.5601,0.1857,11.14,1.95,13.09,1,Standard,0,4,28,7,1.4,0,0,1,1
647440,5647.2027,5647.6663,5647.6902,0.4636,27.82,1.43,29.25,1,Standard,0,4,314,18,1.3,1,0,1,1
43846,381.235,381.6653,381.7181,0.4303,25.82,3.17,28.99,2,Standard,0,4,22,8,1.5,1,0,1,1
303853,2648.8056,2649.3201,2649.3624,0.5145,30.87,2.54,33.41,1,Standard,0,4,148,7,1.4,1,0,1,1
85908,745.8825,747.1148,747.137,1.2322,73.93,1.34,75.27,3,Standard,0,4,42,12,1.1,1,0,0,1
8507,73.9952,73.9952,74.0559,0.0,0.0,3.64,3.64,2,Standard,0,2,5,6,0.8,0,1,0,0
554234,4831.8922,4832.5423,4832.6168,0.6502,39.01,4.46,43.47,5,Enhanced,0,4,269,12,1.1,1,0,0,1
259429,2263.0762,2265.0396,2265.0553,1.9634,117.8,0.94,118.75,5,Crew,0,4,126,18,1.3,1,0,1,1
70876,615.8986,616.8237,616.8342,0.9251,55.51,0.63,56.13,5,Priority,0,4,35,8,1.5,1,0,1,1
425703,3710.0843,3710.1501,3710.1875,0.0658,3.95,2.24,6.19,3,Standard,0,4,207,7,1.4,0,1,1,0
14679,127.3428,127.3428,127.3623,0.0,0.0,1.17,1.17,1,Standard,0,4,8,6,0.8,0,1,0,0
306867,2673.7596,2674.3083,2674.3344,0.5487,32.92,1.57,34.49,4,Priority,0,4,149,14,0.7,1,0,0,1
403026,3513.6738,3514.605,3514.619,0.9313,55.88,0.84,56.71,3,Standard,0,4,196,8,1.5,1,0,1,1
360969,3144.74,3145.5685,3145.5945,0.8285,49.71,1.56,51.27,1,Standard,0,4,175,17,1.4,1,0,1,1
589052,5137.4258,5138.7751,5138.8207,1.3493,80.96,2.74,83.7,5,Standard,0,4,286,12,1.1,1,0,0,1
695534,6064.6326,6065.6167,6065.6389,0.9841,59.04,1.34,60.38,5,Standard,0,4,337,21,0.5,1,0,0,1
465939,4059.7445,4060.4874,4060.5171,0.7428,44.57,1.79,46.36,3,Standard,0,4,226,14,0.7,1,0,0,1
740761,6458.5789,6460.5653,6460.5991,1.9864,119.18,2.03,121.21,1,Standard,0,4,359,19,1.1,1,0,0,1
624332,5445.1952,5445.6618,5445.6921,0.4666,28.0,1.82,29.81,1,Standard,0,4,303,14,0.7,1,0,0,1
18526,159.2758,159.9086,159.9486,0.6328,37.97,2.4,40.37,2,Standard,0,4,9,20,0.8,1,0,0,1
260417,2272.2726,2273.44,2273.5362,1.1674,70.04,5.77,75.81,5,Enhanced,0,4,127,9,1.2,1,0,1,1
732070,6383.1694,6383.1971,6383.2343,0.0276,1.66,2.23,3.89,2,Standard,0,4,355,16,1.2,0,1,1,0
602971,5259.1343,5259.4186,5259.4566,0.2844,17.06,2.28,19.34,5,Standard,0,4,293,8,1.5,1,0,1,1
298140,2598.9346,2599.9032,2599.9573,0.9686,58.11,3.25,61.36,5,Standard,0,4,145,11,1.0,1,0,0,1
266490,2325.0521,2325.5213,2325.6116,0.4691,28.15,5.42,33.57,2,Enhanced,0,4,130,8,1.5,1,0,1,1
407823,3553.8439,3555.1888,3555.2013,1.3449,80.69,0.75,81.44,3,Crew,0,4,198,12,1.1,1,0,0,1
306790,2673.0261,2673.7269,2673.7727,0.7008,42.05,2.74,44.79,3,Standard,0,4,149,14,0.7,1,0,0,1
566768,4942.2298,4943.0869,4943.1281,0.8571,51.43,2.47,53.9,1,Standard,0,4,275,15,0.8,1,0,0,1
400989,3495.7834,3496.4831,3496.5007,0.6996,41.98,1.06,43.04,2,Standard,0,4,195,8,1.5,1,0,1,1
683508,5961.4137,5961.9348,5961.9569,0.5211,31.27,1.32,32.59,5,Standard,0,4,332,8,1.5,1,0,1,1
288948,2520.2389,2520.2389,2520.2736,0.0,0.0,2.08,2.08,4,Standard,0,1,141,5,0.3,0,1,0,0
589955,5144.3809,5146.368,5146.4174,1.9871,119.23,2.96,122.19,5,Standard,0,4,286,19,1.1,1,0,0,1
251682,2196.3901,2197.5913,2197.6427,1.2012,72.07,3.09,75.16,5,Standard,0,4,123,5,0.3,1,0,0,1
247420,2159.5742,2159.9148,2159.9399,0.3406,20.44,1.51,21.94,3,Standard,0,4,120,22,0.3,1,0,0,1
636971,5556.5799,5556.9069,5556.9311,0.327,19.62,1.46,21.07,5,Standard,0,4,309,17,1.4,1,0,1,1
425585,3708.7506,3708.7506,3708.7835,0.0,0.0,1.97,1.97,4,Standard,0,1,207,5,0.3,0,1,0,0
84211,730.9833,731.2881,731.3025,0.3048,18.29,0.86,19.15,4,Priority,0,4,41,15,0.8,1,0,0,1
272224,2373.8443,2374.4609,2374.4956,0.6167,37.0,2.08,39.08,4,Standard,0,4,132,20,0.8,1,0,0,1
385157,3354.8909,3355.4772,3355.5141,0.5864,35.18,2.21,37.39,3,Standard,0,4,187,11,1.0,1,0,0,1
178406,1554.9353,1555.7626,1555.8028,0.8273,49.64,2.41,52.05,2,Standard,0,4,87,11,1.0,1,0,0,1
730398,6367.6027,6368.168,6368.2112,0.5653,33.92,2.59,36.51,2,Standard,0,4,354,18,1.3,1,0,1,1
451627,3934.2558,3934.9807,3935.0073,0.725,43.5,1.59,45.09,3,Standard,0,4,219,15,0.8,1,0,0,1
37363,326.0587,326.1385,326.1781,0.0798,4.79,2.37,7.16,3,Standard,0,4,19,7,1.4,0,1,1,0
716101,6243.0814,6244.8694,6244.9068,1.788,107.28,2.24,109.52,5,Standard,0,4,347,20,0.8,1,0,0,1
487011,4243.8421,4244.5925,4244.6213,0.7504,45.02,1.73,46.75,4,Standard,0,4,236,18,1.3,1,0,1,1
13754,118.3022,118.949,119.0283,0.6467,38.8,4.76,43.56,1,Standard,0,4,7,15,0.8,1,0,0,1
657610,5735.7052,5736.7675,5736.8018,1.0623,63.74,2.06,65.8,2,Standard,0,4,319,16,1.2,1,0,1,1
647062,5644.6107,5644.628,5644.6599,0.0173,1.04,1.92,2.95,1,Standard,0,4,314,15,0.8,0,1,0,0
706448,6160.7014,6161.9949,6162.0266,1.2936,77.61,1.9,79.51,3,Priority,0,4,343,9,1.2,1,0,1,1
550872,4801.3891,4802.0118,4802.0311,0.6227,37.36,1.16,38.52,2,Standard,0,4,267,18,1.3,1,0,1,1
717328,6254.3518,6255.9784,6256.0198,1.6266,97.6,2.49,100.08,4,Priority,0,4,348,13,1.0,1,0,0,1
494836,4314.0011,4314.4414,4314.5419,0.4403,26.42,6.03,32.45,5,Enhanced,0,4,240,17,1.4,1,0,1,1
658217,5739.9331,5741.6094,5741.6306,1.6763,100.58,1.27,101.85,2,Standard,0,4,319,20,0.8,1,0,0,1
427188,3721.3954,3722.4864,3722.5151,1.091,65.46,1.72,67.18,2,Standard,0,4,207,18,1.3,1,0,1,1
710022,6191.3671,6192.8112,6192.8328,1.4441,86.64,1.29,87.94,4,Standard,0,4,344,22,0.3,1,0,0,1
391712,3413.6597,3413.7173,3413.7427,0.0576,3.46,1.52,4.98,2,Standard,0,4,190,16,1.2,0,1,1,0
580264,5061.5554,5062.0395,5062.1489,0.4841,29.05,6.56,35.61,3,Enhanced,0,4,282,8,1.5,1,0,1,1
616571,5376.7816,5377.367,5377.3768,0.5854,35.12,0.58,35.71,2,Standard,0,4,299,17,1.4,1,0,1,1
287831,2509.5929,2510.4163,2510.4321,0.8234,49.4,0.95,50.35,2,Standard,0,4,140,12,1.1,1,0,0,1
512619,4469.2133,4470.0633,4470.1051,0.85,51.0,2.51,53.51,2,Standard,0,4,249,10,0.8,1,0,0,1
663213,5784.3461,5785.442,5785.4732,1.0959,65.75,1.87,67.62,5,Standard,0,4,322,11,1.0,1,0,0,1
607599,5298.5042,5298.9674,5299.0367,0.4632,27.79,4.16,31.96,2,Standard,0,4,295,11,1.0,1,0,0,1
48906,424.1737,424.5503,424.618,0.3766,22.6,4.06,26.66,4,Enhanced,0,4,24,15,0.8,1,0,0,1
326018,2839.3707,2840.6207,2840.6396,1.25,75.0,1.13,76.13,4,Standard,0,4,158,18,1.3,1,0,1,1
58903,512.0258,512.2744,512.3085,0.2486,14.92,2.04,16.96,4,Standard,0,4,29,13,1.0,0,0,0,1
550886,4801.4758,4802.2245,4802.2661,0.7488,44.93,2.5,47.42,2,Standard,0,4,267,18,1.3,1,0,1,1
667163,5818.664,5819.6617,5819.7105,0.9977,59.86,2.93,62.79,1,Enhanced,0,4,324,9,1.2,1,0,1,1
452789,3945.1727,3945.6046,3945.6383,0.4319,25.91,2.02,27.93,3,Standard,0,4,220,8,1.5,1,0,1,1
254321,2218.8466,2219.9598,2220.002,1.1132,66.79,2.53,69.33,2,Standard,0,4,124,9,1.2,1,0,1,1
202490,1767.1386,1767.6406,1767.6571,0.5021,30.12,0.99,31.11,4,Standard,0,4,99,8,1.5,1,0,1,1
526114,4585.6677,4587.7373,4587.7895,2.0697,124.18,3.13,127.31,3,Standard,0,4,255,18,1.3,1,0,1,1
44436,385.9477,386.7037,386.7395,0.756,45.36,2.15,47.51,1,Standard,0,4,22,12,1.1,1,0,0,1
173396,1509.7406,1510.2903,1510.3028,0.5497,32.98,0.75,33.73,5,Priority,0,4,84,20,0.8,1,0,0,1
229003,1996.7661,1996.8973,1996.934,0.1312,7.87,2.2,10.07,2,Standard,0,4,111,21,0.5,0,1,0,0
381390,3322.3568,3322.3568,3322.3852,0.0,0.0,1.71,1.71,3,Standard,0,2,185,15,0.8,0,1,0,0
138119,1199.2287,1200.1104,1200.1392,0.8817,52.9,1.73,54.63,3,Standard,0,4,67,16,1.2,1,0,1,1
192712,1681.6133,1682.4423,1682.4713,0.829,49.74,1.74,51.48,5,Standard,0,4,94,12,1.1,1,0,0,1
384881,3352.6409,3353.2371,3353.3135,0.5962,35.77,4.58,40.35,3,Enhanced,0,4,187,9,1.2,1,0,1,1
49515,428.7466,429.7605,429.7961,1.0139,60.84,2.13,62.97,3,Standard,0,4,24,19,1.1,1,0,0,1
114231,992.1624,992.2088,992.2302,0.0464,2.78,1.28,4.07,5,Standard,0,4,56,7,1.4,0,1,1,0
380791,3316.8711,3317.3964,3317.4136,0.5253,31.52,1.03,32.55,5,Priority,0,4,185,9,1.2,1,0,1,1
342651,2983.5879,2985.0763,2985.0919,1.4884,89.3,0.93,90.24,2,Priority,0,4,166,18,1.3,1,0,1,1
654412,5708.696,5709.0794,5709.1291,0.3834,23.0,2.98,25.98,2,Standard,0,4,318,7,1.4,1,0,1,1
251173,2191.1513,2193.0494,2193.0673,1.8982,113.89,1.07,114.96,4,Standard,0,4,122,18,1.3,1,0,1,1
307921,2684.0423,2684.0423,2684.0815,0.0,0.0,2.35,2.35,3,Standard,0,1,150,7,1.4,0,1,1,0
387456,3375.5081,3376.4314,3376.4518,0.9234,55.4,1.22,56.63,1,Standard,0,4,188,14,0.7,1,0,0,1
84059,729.3044,730.0137,730.0773,0.7093,42.56,3.82,46.38,2,Standard,0,4,41,14,0.7,1,0,0,1
434031,3781.6602,3781.6602,3781.69,0.0,0.0,1.79,1.79,4,Standard,0,2,211,6,0.8,0,1,0,0
257113,2244.0455,2244.4477,2244.4724,0.4023,24.14,1.48,25.62,5,Standard,0,4,125,17,1.4,1,0,1,1
330501,2878.9569,2879.262,2879.3082,0.3051,18.3,2.77,21.08,3,Standard,0,4,160,21,0.5,1,0,0,1
153340,1335.5154,1336.2306,1336.2607,0.7152,42.91,1.8,44.71,2,Standard,0,4,75,8,1.5,1,0,1,1
446903,3892.7989,3893.4336,3893.4562,0.6347,38.08,1.36,39.44,3,Standard,0,4,217,9,1.2,1,0,1,1
213927,1864.3875,1865.0979,1865.1396,0.7103,42.62,2.5,45.12,1,Standard,0,4,104,15,0.8,1,0,0,1
672106,5862.0034,5862.3956,5862.4339,0.3922,23.53,2.3,25.83,4,Standard,0,4,326,17,1.4,1,0,1,1
472430,4115.881,4117.0413,4117.0918,1.1604,69.62,3.03,72.65,1,Standard,0,4,229,16,1.2,1,0,1,1
596779,5205.5209,5205.8871,5205.918,0.3662,21.97,1.85,23.83,2,Standard,0,4,290,8,1.5,1,0,1,1
715962,6242.0995,6243.6325,6243.6789,1.533,91.98,2.78,94.76,4,Standard,0,4,347,19,1.1,1,0,0,1
362844,3161.191,3161.3034,3161.3581,0.1124,6.74,3.28,10.03,2,Standard,0,4,176,16,1.2,0,1,1,0
411036,3583.8744,3583.9561,3583.9733,0.0817,4.9,1.03,5.93,3,Standard,0,4,200,6,0.8,0,1,0,0
108948,945.4992,946.5139,946.5717,1.0148,60.89,3.47,64.35,1,Standard,0,4,53,14,0.7,1,0,0,1
378786,3299.4151,3300.8827,3300.9319,1.4676,88.06,2.95,91.01,1,Standard,0,4,184,10,0.8,1,0,0,1
587099,5120.7714,5121.9261,5121.9525,1.1547,69.28,1.58,70.86,2,Standard,0,4,285,13,1.0,1,0,0,1
182840,1594.923,1595.2519,1595.2904,0.3289,19.73,2.31,22.05,4,Standard,0,4,89,15,0.8,1,0,0,1
229221,2000.3808,2000.4675,2000.4853,0.0867,5.2,1.07,6.27,5,Standard,0,4,112,7,1.4,0,1,1,0
285332,2487.6815,2488.6454,2488.7058,0.9639,57.84,3.63,61.46,2,Standard,0,4,139,8,1.5,1,0,1,1
204284,1783.1979,1783.2097,1783.3182,0.0118,0.71,6.51,7.22,3,Enhanced,0,4,100,6,0.8,0,1,0,0
518868,4523.9734,4524.6932,4524.7316,0.7198,43.19,2.3,45.49,5,Priority,0,4,252,10,0.8,1,0,0,1
573619,5001.6093,5002.774,5002.7957,1.1648,69.89,1.3,71.19,3,Crew,0,4,278,20,0.8,1,0,0,1
386498,3368.2974,3368.5334,3368.5685,0.2361,14.16,2.11,16.27,1,Standard,0,4,188,7,1.4,0,0,1,1
693062,6043.4136,6044.9232,6044.9638,1.5096,90.58,2.43,93.01,2,Standard,0,4,336,18,1.3,1,0,1,1
581684,5072.8687,5073.4619,5073.4782,0.5932,35.59,0.98,36.57,1,Priority,0,4,282,19,1.1,1,0,0,1
77414,671.9554,673.0683,673.0883,1.1129,66.77,1.2,67.97,2,Standard,0,4,38,10,0.8,1,0,0,1
336026,2927.6144,2927.922,2927.9524,0.3077,18.46,1.82,20.28,2,Standard,0,4,163,16,1.2,1,0,1,1
605128,5277.7003,5278.1305,5278.1654,0.4302,25.81,2.1,27.91,3,Standard,0,4,294,8,1.5,1,0,1,1
170018,1480.3954,1481.629,1481.6661,1.2336,74.02,2.23,76.24,3,Standard,0,4,83,9,1.2,1,0,1,1
283769,2474.2088,2475.7019,2475.7405,1.4931,89.58,2.31,91.9,1,Standard,0,4,138,13,1.0,1,0,0,1
439467,3827.5091,3828.3889,3828.4293,0.8798,52.79,2.42,55.21,1,Standard,0,4,213,16,1.2,1,0,1,1
484995,4225.9794,4226.784,4226.8139,0.8047,48.28,1.79,50.07,2,Priority,0,4,235,18,1.3,1,0,1,1
749432,6535.3846,6535.3846,6535.4361,0.0,0.0,3.09,3.09,2,Standard,0,4,364,6,0.8,0,1,0,0
278919,2433.2406,2433.6255,2433.6798,0.3849,23.09,3.26,26.35,2,Standard,0,4,136,8,1.5,1,0,1,1
511763,4460.6784,4462.3297,4462.3691,1.6513,99.08,2.37,101.44,1,Standard,0,4,248,19,1.1,1,0,0,1
140380,1218.8654,1219.5131,1219.5296,0.6478,38.87,0.99,39.86,2,Crew,0,4,68,17,1.4,1,0,1,1
137447,1193.7711,1194.6788,1194.7079,0.9077,54.46,1.75,56.21,5,Standard,0,4,67,10,0.8,1,0,0,1
80062,695.126,695.8808,695.8936,0.7548,45.29,0.77,46.06,4,Priority,0,4,39,16,1.2,1,0,1,1
651318,5681.1008,5681.4792,5681.4988,0.3784,22.7,1.18,23.88,1,Standard,0,4,316,16,1.2,1,0,1,1
394893,3441.6974,3442.4667,3442.4928,0.7693,46.16,1.57,47.73,1,Priority,0,4,192,8,1.5,1,0,1,1
68062,590.1183,591.0596,591.2773,0.9413,56.48,13.06,69.54,5,Enhanced,1,4,33,19,1.1,1,0,0,1
15774,136.1944,136.4247,136.4397,0.2303,13.82,0.9,14.72,2,Standard,0,4,8,15,0.8,0,0,0,1
74728,649.8704,649.8901,649.9801,0.0197,1.18,5.4,6.58,1,Enhanced,0,4,37,6,0.8,0,1,0,0
601875,5249.1478,5250.2375,5250.2812,1.0897,65.38,2.62,68.0,1,Standard,0,4,292,16,1.2,1,0,1,1
603554,5263.6014,5264.0028,5264.023,0.4015,24.09,1.21,25.3,5,Standard,0,4,293,12,1.1,1,0,0,1
497794,4339.9214,4339.9941,4340.038,0.0727,4.36,2.63,6.99,5,Standard,0,4,242,6,0.8,0,1,0,0
94756,822.0869,822.9631,822.9944,0.8762,52.57,1.87,54.45,5,Standard,0,4,46,17,1.4,1,0,1,1
229942,2005.7444,2006.3456,2006.3851,0.6012,36.07,2.37,38.44,3,Standard,0,4,112,12,1.1,1,0,0,1
513934,4479.7891,4480.6943,4480.751,0.9052,54.31,3.4,57.72,4,Standard,0,4,249,20,0.8,1,0,0,1
577685,5036.7457,5038.0072,5038.0265,1.2614,75.69,1.16,76.85,3,Priority,0,4,280,19,1.1,1,0,0,1
654767,5710.876,5711.8742,5711.9123,0.9982,59.89,2.29,62.18,1,Standard,0,4,318,9,1.2,1,0,1,1
213040,1857.25,1857.7512,1857.7808,0.5012,30.07,1.78,31.85,1,Standard,0,4,104,8,1.5,1,0,1,1
604500,5270.8965,5272.1149,5272.141,1.2184,73.11,1.56,74.67,1,Standard,0,4,293,19,1.1,1,0,0,1
712689,6214.5679,6215.6007,6215.6749,1.0328,61.97,4.45,66.42,1,Enhanced,0,4,346,9,1.2,1,0,1,1
159304,1389.1668,1389.7625,1389.7855,0.5957,35.74,1.38,37.12,5,Standard,0,4,78,8,1.5,1,0,1,1
355203,3094.5294,3095.3491,3095.3604,0.8197,49.18,0.68,49.86,5,Crew,0,4,172,21,0.5,1,0,0,1
441909,3847.7327,3849.3011,3849.3388,1.5684,94.1,2.26,96.37,5,Standard,0,4,214,18,1.3,1,0,1,1
617563,5385.971,5386.6821,5386.6957,0.7111,42.66,0.81,43.48,3,Crew,0,4,300,8,1.5,1,0,1,1
145821,1269.0638,1269.1583,1269.1881,0.0945,5.67,1.79,7.46,5,Standard,0,4,71,14,0.7,0,1,0,0
714296,6229.9151,6229.9151,6229.9617,0.0,0.0,2.79,2.79,5,Standard,0,4,347,6,0.8,0,1,0,0
668103,5826.4947,5827.1132,5827.146,0.6185,37.11,1.97,39.08,4,Standard,0,4,324,17,1.4,1,0,1,1
121089,1051.6132,1052.9044,1052.9404,1.2911,77.47,2.16,79.63,5,Standard,0,4,59,12,1.1,1,0,0,1
749978,6538.6945,6539.896,6539.9153,1.2015,72.09,1.16,73.25,1,Priority,0,4,364,9,1.2,1,0,1,1
719353,6271.9618,6272.9231,6272.9405,0.9613,57.68,1.04,58.72,1,Priority,0,4,349,12,1.1,1,0,0,1
59240,515.1861,515.2103,515.2307,0.0242,1.45,1.22,2.68,5,Priority,0,4,29,16,1.2,0,1,1,0
184927,1613.1284,1613.3404,1613.3604,0.212,12.72,1.2,13.92,4,Crew,0,4,90,16,1.2,0,0,1,1
625489,5456.1638,5456.2036,5456.2266,0.0397,2.38,1.39,3.77,3,Standard,0,4,304,7,1.4,0,1,1,0
632625,5517.6466,5518.3063,5518.3292,0.6597,39.58,1.37,40.95,5,Standard,0,4,307,14,0.7,1,0,0,1
449009,3911.069,3912.0412,3912.0662,0.9722,58.33,1.5,59.84,3,Standard,0,4,218,10,0.8,1,0,0,1
252897,2206.2418,2207.4749,2207.4982,1.2331,73.98,1.4,75.38,2,Standard,0,4,123,15,0.8,1,0,0,1
222754,1939.8717,1941.5142,1941.5498,1.6425,98.55,2.13,100.68,5,Standard,0,4,108,18,1.3,1,0,1,1
506609,4415.7821,4416.239,4416.3037,0.4569,27.41,3.88,31.3,2,Standard,0,4,246,10,0.8,1,0,0,1
502516,4380.1102,4380.74,4380.7472,0.6297,37.78,0.43,38.22,5,Priority,0,4,244,11,1.0,1,0,0,1
609233,5313.3788,5313.7811,5313.8024,0.4023,24.14,1.28,25.42,1,Standard,0,4,296,8,1.5,1,0,1,1
74053,642.5495,643.0744,643.1338,0.5249,31.5,3.56,35.06,3,Standard,0,4,36,17,1.4,1,0,1,1
323547,2819.2258,2819.2469,2819.2614,0.021,1.26,0.87,2.13,1,Priority,0,4,157,16,1.2,0,1,1,0
138370,1200.987,1202.0486,1202.0865,1.0615,63.69,2.28,65.97,3,Standard,0,4,67,17,1.4,1,0,1,1
72246,626.3785,627.8062,627.8366,1.4276,85.66,1.82,87.48,2,Standard,0,4,35,19,1.1,1,0,0,1
294793,2569.6886,2570.6696,2570.6934,0.981,58.86,1.43,60.29,1,Standard,0,4,143,18,1.3,1,0,1,1
750589,6544.0753,6544.7164,6544.7823,0.6411,38.47,3.96,42.42,3,Standard,0,4,364,15,0.8,1,0,0,1
377504,3288.6444,3289.0479,3289.0942,0.4035,24.21,2.78,26.99,4,Standard,0,4,183,17,1.4,1,0,1,1
168944,1470.903,1472.2993,1472.3588,1.3963,83.78,3.57,87.35,3,Standard,0,4,82,17,1.4,1,0,1,1
750703,6545.1441,6545.61,6545.6398,0.4659,27.95,1.79,29.74,3,Standard,0,4,364,16,1.2,1,0,1,1
51298,445.0049,445.421,445.4702,0.4161,24.97,2.95,27.92,5,Standard,0,4,25,18,1.3,1,0,1,1
184311,1607.5318,1608.1575,1608.1839,0.6257,37.54,1.59,39.13,3,Standard,0,4,90,10,0.8,1,0,0,1
532568,4642.8631,4643.5082,4643.5513,0.6451,38.71,2.58,41.29,3,Standard,0,4,258,21,0.5,1,0,0,1
740052,6453.646,6454.8179,6454.8489,1.172,70.32,1.86,72.18,3,Standard,0,4,359,14,0.7,1,0,0,1
77111,669.7975,670.6646,670.6989,0.867,52.02,2.06,54.08,1,Standard,0,4,38,8,1.5,1,0,1,1
597528,5212.2405,5212.2405,5212.2653,0.0,0.0,1.48,1.48,4,Standard,0,4,290,15,0.8,0,1,0,0
315197,2745.9349,2746.8735,2746.9034,0.9386,56.32,1.8,58.11,1,Standard,0,4,153,14,0.7,1,0,0,1
397608,3465.6251,3466.9352,3466.9546,1.3101,78.61,1.16,79.77,4,Standard,0,4,193,14,0.7,1,0,0,1
55447,481.746,482.9044,482.9275,1.1584,69.5,1.39,70.89,5,Standard,0,4,27,18,1.3,1,0,1,1
213975,1864.8277,1865.4492,1865.4876,0.6215,37.29,2.31,39.59,4,Standard,0,4,104,15,0.8,1,0,0,1
543603,4740.0911,4741.2965,4741.3208,1.2054,72.32,1.46,73.78,1,Standard,0,4,264,11,1.0,1,0,0,1
187106,1632.2739,1632.6114,1632.6402,0.3374,20.25,1.73,21.98,3,Standard,0,4,91,17,1.4,1,0,1,1
348886,3038.7482,3039.8969,3039.9283,1.1487,68.92,1.88,70.8,2,Priority,0,4,169,19,1.1,1,0,0,1
181896,1587.0052,1587.5034,1587.5151,0.4982,29.89,0.7,30.59,2,Priority,0,4,89,8,1.5,1,0,1,1
418115,3643.3106,3644.6202,3644.6362,1.3096,78.58,0.96,79.54,2,Standard,0,4,203,12,1.1,1,0,0,1
658010,5738.0474,5739.8325,5739.8905,1.785,107.1,3.48,110.59,5,Standard,0,4,319,19,1.1,1,0,0,1
749638,6536.6499,6537.1256,6537.1497,0.4757,28.54,1.45,29.99,2,Standard,0,4,364,7,1.4,1,0,1,1
566852,4943.0673,4943.7903,4943.8105,0.723,43.38,1.21,44.59,3,Standard,0,4,275,16,1.2,1,0,1,1
45800,398.7471,399.1932,399.2054,0.4461,26.77,0.73,27.5,1,Crew,0,4,23,7,1.4,1,0,1,1
225827,1968.3923,1968.9819,1969.0184,0.5896,35.37,2.19,37.56,2,Standard,0,4,110,11,1.0,1,0,0,1
62759,545.5818,546.8555,546.8964,1.2737,76.42,2.46,78.88,4,Standard,0,4,31,10,0.8,1,0,0,1
467611,4074.2787,4075.468,4075.4896,1.1892,71.35,1.3,72.65,2,Standard,0,4,227,11,1.0,1,0,0,1
9955,84.8616,85.617,85.6976,0.7554,45.32,4.84,50.16,1,Standard,0,4,5,17,1.4,1,0,1,1
434261,3783.3378,3783.5826,3783.5976,0.2448,14.69,0.9,15.59,2,Standard,0,4,211,8,1.5,0,0,1,1
219807,1915.5702,1916.4625,1916.5383,0.8923,53.54,4.55,58.09,5,Standard,0,4,107,12,1.1,1,0,0,1
401864,3503.7277,3503.9298,3503.9542,0.2022,12.13,1.46,13.59,2,Crew,0,4,195,16,1.2,0,0,1,1
499260,4351.3595,4352.2909,4352.3134,0.9314,55.89,1.35,57.23,4,Standard,0,4,242,18,1.3,1,0,1,1
363713,3169.772,3169.7738,3169.8038,0.0019,0.11,1.8,1.91,4,Standard,0,4,177,6,0.8,0,1,0,0
285238,2487.0895,2487.7775,2487.7961,0.688,41.28,1.12,42.39,1,Priority,0,4,139,8,1.5,1,0,1,1
171954,1497.88,1498.7591,1498.7785,0.8791,52.75,1.16,53.91,2,Standard,0,4,84,8,1.5,1,0,1,1
549438,4790.1403,4790.3028,4790.3326,0.1625,9.75,1.79,11.53,1,Standard,0,4,267,7,1.4,0,1,1,0
26981,233.74,233.74,233.7725,0.0,0.0,1.95,1.95,5,Standard,0,0,13,22,0.3,0,1,0,0
517895,4514.398,4515.7782,4515.7978,1.3802,82.81,1.17,83.99,2,Priority,0,4,251,19,1.1,1,0,0,1
374737,3264.6966,3265.7196,3265.795,1.023,61.38,4.52,65.9,3,Standard,0,4,182,11,1.0,1,0,0,1
108659,943.0283,944.219,944.321,1.1907,71.44,6.12,77.56,5,Enhanced,0,4,53,12,1.1,1,0,0,1
472142,4113.2582,4114.5658,4114.5878,1.3076,78.45,1.32,79.77,3,Standard,0,4,229,14,0.7,1,0,0,1
643850,5617.4481,5617.4593,5617.4767,0.0111,0.67,1.05,1.72,5,Priority,0,4,313,6,0.8,0,1,0,0
636523,5552.4311,5552.84,5552.8658,0.4088,24.53,1.55,26.08,4,Standard,0,4,309,13,1.0,1,0,0,1
288867,2518.2352,2519.0385,2519.0697,0.8033,48.2,1.87,50.07,5,Standard,0,4,140,21,0.5,1,0,0,1
683080,5956.7373,5957.5058,5957.5503,0.7685,46.11,2.67,48.78,5,Standard,0,4,331,21,0.5,1,0,0,1
451341,3931.4763,3932.4342,3932.4729,0.9579,57.47,2.32,59.8,5,Standard,0,4,219,12,1.1,1,0,0,1
389741,3395.7421,3396.9001,3396.9255,1.158,69.48,1.53,71.01,4,Standard,0,4,189,16,1.2,1,0,1,1
562773,4907.7685,4908.1141,4908.1381,0.3456,20.74,1.44,22.18,5,Standard,0,4,273,16,1.2,1,0,1,1
427172,3721.2815,3722.3633,3722.3969,1.0818,64.91,2.02,66.93,1,Standard,0,4,207,18,1.3,1,0,1,1
