customer_id,arrival_time,service_start,service_end,wait_time_hr,wait_time_min,service_time_hr,service_time_min,queue_at_arrival,servers_busy,day,hour,in_rush_hour,long_wait,served
3645,118.8959,119.2477,119.3663,0.3518,21.11,0.1186,7.12,0,3,15,6,0,1,1
3655,119.3715,119.3715,119.378,0.0,0.0,0.0064,0.39,0,3,15,7,0,0,1
3656,119.3899,119.3899,119.4049,0.0,0.0,0.015,0.9,1,3,15,7,0,0,1
3653,119.3404,119.3562,119.4677,0.0158,0.95,0.1114,6.69,3,3,15,7,0,0,1
3657,119.3995,119.4049,119.4868,0.0054,0.32,0.082,4.92,2,3,15,7,0,0,1
3658,119.4119,119.4677,119.5425,0.0558,3.35,0.0748,4.49,7,3,15,7,0,0,1
3659,119.4153,119.4868,119.5689,0.0715,4.29,0.082,4.92,7,3,15,7,0,0,1
3660,119.4371,119.5425,119.5763,0.1054,6.32,0.0338,2.03,6,3,15,7,0,1,1
3654,119.3433,119.3581,119.6765,0.0148,0.89,0.3184,19.11,7,3,15,7,0,0,1
3662,119.5057,119.5763,119.7009,0.0706,4.24,0.1246,7.47,7,3,15,7,0,0,1
3664,119.5191,119.7009,119.7083,0.1818,10.91,0.0075,0.45,8,3,15,7,0,1,1
3665,119.5282,119.7083,119.7397,0.1802,10.81,0.0313,1.88,8,3,15,7,0,1,1
3666,119.542,119.7397,119.7453,0.1976,11.86,0.0056,0.34,7,3,15,7,0,1,1
3667,119.5439,119.7453,119.7566,0.2014,12.08,0.0114,0.68,6,3,15,7,0,1,1
3663,119.5153,119.6765,119.7583,0.1612,9.67,0.0818,4.91,5,3,15,7,0,1,1
3669,119.6288,119.7583,119.8069,0.1295,7.77,0.0486,2.92,6,3,15,7,0,1,1
3661,119.4921,119.5689,119.8084,0.0768,4.61,0.2395,14.37,5,3,15,7,0,0,1
3670,119.677,119.8069,119.8126,0.13,7.8,0.0057,0.34,4,3,15,7,0,1,1
3672,119.7079,119.8126,119.8809,0.1047,6.28,0.0683,4.1,7,3,15,7,0,1,1
3671,119.7058,119.8084,119.9027,0.1026,6.16,0.0943,5.66,7,3,15,7,0,1,1
3673,119.709,119.8809,119.903,0.1719,10.31,0.0221,1.33,6,3,15,7,0,1,1
3675,119.7837,119.903,119.9039,0.1193,7.16,0.0009,0.05,5,3,15,7,0,1,1
3676,119.8165,119.9039,119.9442,0.0874,5.24,0.0404,2.42,5,3,15,7,0,1,1
3668,119.5966,119.7566,119.9662,0.16,9.6,0.2096,12.57,4,3,15,7,0,1,1
3674,119.7717,119.9027,119.9925,0.131,7.86,0.0898,5.39,5,3,15,7,0,1,1
3678,119.8442,119.9662,120.0467,0.122,7.32,0.0805,4.83,4,3,15,7,0,1,1
3680,119.894,120.0467,120.0971,0.1527,9.16,0.0504,3.03,5,3,15,7,0,1,1
3681,119.9245,120.0971,120.1061,0.1726,10.36,0.009,0.54,5,3,15,7,0,1,1
3682,119.9773,120.1061,120.112,0.1288,7.73,0.0058,0.35,4,3,15,7,0,1,1
3679,119.8475,119.9925,120.1198,0.145,8.7,0.1273,7.64,3,3,15,7,0,1,1
3677,119.8281,119.9442,120.1209,0.1161,6.97,0.1766,10.6,2,3,15,7,0,1,1
3684,120.0836,120.1198,120.1378,0.0362,2.17,0.0179,1.08,2,3,16,0,0,0,1
3686,120.104,120.1378,120.1624,0.0337,2.02,0.0247,1.48,1,3,16,0,0,0,1
3685,120.0969,120.1209,120.1918,0.024,1.44,0.071,4.26,1,3,16,0,0,0,1
3687,120.1342,120.1624,120.208,0.0283,1.7,0.0455,2.73,0,3,16,0,0,0,1
3688,120.168,120.1918,120.2408,0.0239,1.43,0.049,2.94,3,3,16,0,0,0,1
3683,119.9912,120.112,120.2418,0.1208,7.25,0.1298,7.79,2,3,15,7,0,1,1
3689,120.211,120.211,120.3439,0.0,0.0,0.1329,7.97,4,3,16,0,0,0,1
3692,120.2348,120.3439,120.3571,0.1091,6.54,0.0133,0.8,3,3,16,0,0,1,1
3691,120.2223,120.2418,120.3588,0.0195,1.17,0.117,7.02,2,3,16,0,0,0,1
3693,120.2539,120.3571,120.3879,0.1033,6.2,0.0308,1.85,1,3,16,0,0,1,1
3694,120.2663,120.3588,120.3938,0.0925,5.55,0.035,2.1,2,3,16,0,0,1,1
3695,120.3384,120.3879,120.4263,0.0495,2.97,0.0383,2.3,3,3,16,0,0,0,1
3696,120.3882,120.3938,120.4883,0.0055,0.33,0.0945,5.67,3,3,16,0,0,0,1
3690,120.2203,120.2408,120.5085,0.0206,1.24,0.2677,16.06,2,3,16,0,0,0,1
3699,120.4199,120.5085,120.5267,0.0886,5.32,0.0181,1.09,3,3,16,0,0,1,1
3698,120.4179,120.4883,120.534,0.0703,4.22,0.0457,2.74,2,3,16,0,0,0,1
3701,120.5087,120.534,120.5688,0.0253,1.52,0.0348,2.09,1,3,16,0,0,0,1
3697,120.3885,120.4263,120.5765,0.0377,2.26,0.1502,9.01,0,3,16,0,0,0,1
3700,120.4435,120.5267,120.6549,0.0832,4.99,0.1282,7.69,1,3,16,0,0,0,1
3702,120.5162,120.5688,120.6606,0.0526,3.16,0.0918,5.51,0,3,16,0,0,0,1
3704,120.6355,120.6549,120.6884,0.0194,1.16,0.0335,2.01,0,3,16,0,0,0,1
3706,120.6948,120.6948,120.74,0.0,0.0,0.0452,2.71,2,3,16,0,0,0,1
3707,120.7267,120.74,120.8697,0.0133,0.8,0.1297,7.78,10,3,16,0,0,0,1
3708,120.7326,120.8697,120.9033,0.1371,8.23,0.0336,2.01,9,3,16,0,0,1,1
3703,120.5959,120.5959,120.9303,0.0,0.0,0.3344,20.07,8,3,16,0,0,0,1
3705,120.666,120.666,120.9409,0.0,0.0,0.2749,16.49,7,3,16,0,0,0,1
3710,120.7542,120.9303,120.9495,0.1761,10.57,0.0192,1.15,6,3,16,0,0,1,1
3711,120.7625,120.9409,120.9578,0.1784,10.7,0.017,1.02,5,3,16,0,0,1,1
3713,120.771,120.9578,120.9954,0.1868,11.21,0.0376,2.25,10,3,16,0,0,1,1
3709,120.7528,120.9033,121.0155,0.1505,9.03,0.1123,6.74,9,3,16,0,0,1,1
3715,120.8123,121.0155,121.0193,0.2032,12.19,0.0037,0.22,8,3,16,0,0,1,1
3716,120.8214,121.0193,121.0218,0.1979,11.87,0.0025,0.15,7,3,16,0,0,1,1
3717,120.8656,121.0218,121.0402,0.1562,9.37,0.0184,1.1,8,3,16,0,0,1,1
3714,120.7797,120.9954,121.1163,0.2157,12.94,0.1209,7.25,9,3,16,0,0,1,1
3719,120.9698,121.1163,121.1326,0.1464,8.79,0.0164,0.98,8,3,16,0,0,1,1
3720,120.9708,121.1326,121.1345,0.1618,9.71,0.0018,0.11,7,3,16,0,0,1,1
3718,120.9673,121.0402,121.1459,0.0729,4.37,0.1057,6.34,7,3,16,0,0,0,1
3722,120.9864,121.1459,121.1477,0.1595,9.57,0.0018,0.11,6,3,16,0,0,1,1
3723,120.9936,121.1477,121.242,0.1541,9.25,0.0943,5.66,7,3,16,0,0,1,1
3724,121.0229,121.242,121.2518,0.219,13.14,0.0098,0.59,6,3,16,1,0,1,1
3721,120.9749,121.1345,121.2887,0.1595,9.57,0.1542,9.25,5,3,16,0,0,1,1
3726,121.1015,121.2887,121.319,0.1872,11.23,0.0303,1.82,6,3,16,1,0,1,1
3712,120.7626,120.9495,121.3322,0.1869,11.21,0.3828,22.97,5,3,16,0,0,1,1
3727,121.1154,121.319,121.4091,0.2037,12.22,0.0901,5.41,5,3,16,1,0,1,1
3725,121.0293,121.2518,121.481,0.2225,13.35,0.2292,13.75,5,3,16,1,0,1,1
3728,121.1423,121.3322,121.5683,0.1899,11.39,0.2361,14.16,7,3,16,1,0,1,1
3730,121.2387,121.481,121.6566,0.2423,14.54,0.1756,10.53,8,3,16,1,0,1,1
3732,121.2995,121.6566,121.6956,0.3571,21.43,0.0391,2.34,8,3,16,1,0,1,1
3731,121.2903,121.5683,121.7003,0.278,16.68,0.132,7.92,8,3,16,1,0,1,1
3734,121.4806,121.7003,121.7043,0.2197,13.18,0.0039,0.24,7,3,16,1,0,1,1
3735,121.5518,121.7043,121.784,0.1525,9.15,0.0798,4.79,9,3,16,1,0,1,1
3736,121.554,121.784,121.8171,0.23,13.8,0.0331,1.99,10,3,16,1,0,1,1
3729,121.2228,121.4091,121.9152,0.1863,11.18,0.5061,30.36,11,3,16,1,0,1,1
3737,121.5592,121.8171,121.989,0.2579,15.47,0.1719,10.31,10,3,16,1,0,1,1
3739,121.6523,121.989,122.0085,0.3367,20.2,0.0196,1.17,9,3,16,1,0,1,1
3733,121.3547,121.6956,122.0099,0.3409,20.45,0.3143,18.86,8,3,16,1,0,1,1
3740,121.6681,122.0085,122.0156,0.3404,20.43,0.0071,0.42,7,3,16,1,0,1,1
3741,121.6986,122.0099,122.0629,0.3113,18.68,0.053,3.18,9,3,16,1,0,1,1
3738,121.6452,121.9152,122.096,0.27,16.2,0.1808,10.85,8,3,16,1,0,1,1
3742,121.708,122.0156,122.1064,0.3077,18.46,0.0908,5.45,8,3,16,1,0,1,1
3743,121.715,122.0629,122.1493,0.348,20.88,0.0863,5.18,9,3,16,1,0,1,1
3744,121.7405,122.096,122.1553,0.3555,21.33,0.0593,3.56,9,3,16,1,0,1,1
3745,121.7925,122.1064,122.1584,0.3139,18.83,0.052,3.12,8,3,16,1,0,1,1
3748,121.9108,122.1584,122.1844,0.2476,14.86,0.026,1.56,7,3,16,1,0,1,1
3747,121.8472,122.1553,122.2122,0.3081,18.49,0.0569,3.41,7,3,16,1,0,1,1
3749,122.0259,122.1844,122.2271,0.1585,9.51,0.0427,2.56,6,3,16,2,0,1,1
3751,122.0519,122.2271,122.2302,0.1753,10.52,0.0031,0.19,5,3,16,2,0,1,1
3746,121.7943,122.1493,122.2481,0.355,21.3,0.0988,5.93,4,3,16,1,0,1,1
3752,122.0982,122.2302,122.2509,0.132,7.92,0.0207,1.24,3,3,16,2,0,1,1
3753,122.1212,122.2481,122.267,0.1268,7.61,0.0189,1.13,2,3,16,2,0,1,1
3750,122.0282,122.2122,122.2853,0.1841,11.04,0.0731,4.39,2,3,16,2,0,1,1
3755,122.1498,122.267,122.309,0.1172,7.03,0.042,2.52,2,3,16,2,0,1,1
3754,122.1342,122.2509,122.4166,0.1167,7.0,0.1658,9.95,8,3,16,2,0,1,1
3756,122.1917,122.2853,122.4683,0.0936,5.62,0.183,10.98,9,3,16,2,0,1,1
3758,122.2886,122.4166,122.4688,0.1281,7.68,0.0522,3.13,8,3,16,2,0,1,1
3760,122.3324,122.4688,122.5126,0.1364,8.18,0.0438,2.63,8,3,16,2,0,1,1
3759,122.3168,122.4683,122.5208,0.1515,9.09,0.0525,3.15,7,3,16,2,0,1,1
3757,122.2764,122.309,122.5374,0.0326,1.95,0.2284,13.71,7,3,16,2,0,0,1
3761,122.3591,122.5126,122.5444,0.1535,9.21,0.0318,1.91,7,3,16,2,0,1,1
3763,122.3668,122.5374,122.5596,0.1706,10.23,0.0222,1.33,6,3,16,2,0,1,1
3762,122.3639,122.5208,122.561,0.1569,9.41,0.0402,2.41,5,3,16,2,0,1,1
3765,122.4009,122.5596,122.5668,0.1587,9.52,0.0072,0.43,4,3,16,2,0,1,1
3764,122.3864,122.5444,122.5815,0.158,9.48,0.0371,2.22,4,3,16,2,0,1,1
3767,122.4625,122.5668,122.6267,0.1043,6.26,0.0599,3.6,4,3,16,2,0,1,1
3769,122.5354,122.6267,122.6353,0.0913,5.48,0.0086,0.52,3,3,16,2,0,1,1
3770,122.542,122.6353,122.6415,0.0934,5.6,0.0062,0.37,2,3,16,2,0,1,1
3771,122.5765,122.6415,122.6447,0.065,3.9,0.0033,0.2,1,3,16,2,0,0,1
3772,122.6109,122.6447,122.6634,0.0338,2.03,0.0186,1.12,0,3,16,2,0,0,1
3768,122.481,122.5815,122.7099,0.1005,6.03,0.1284,7.71,1,3,16,2,0,1,1
3766,122.4301,122.561,122.715,0.1309,7.85,0.1541,9.24,0,3,16,2,0,1,1
3773,122.698,122.698,122.7313,0.0,0.0,0.0333,2.0,0,3,16,2,0,0,1
3775,122.7173,122.7173,122.744,0.0,0.0,0.0267,1.6,0,2,16,2,0,0,1
3774,122.7053,122.7099,122.8508,0.0046,0.28,0.1409,8.45,0,3,16,2,0,0,1
3777,122.7964,122.7964,122.9127,0.0,0.0,0.1163,6.98,0,2,16,2,0,0,1
3779,123.056,123.056,123.0857,0.0,0.0,0.0297,1.78,1,3,16,3,0,0,1
3780,123.0563,123.0857,123.213,0.0294,1.76,0.1274,7.64,5,3,16,3,0,0,1
3778,123.0111,123.0111,123.214,0.0,0.0,0.2029,12.17,4,3,16,3,0,0,1
3781,123.1139,123.213,123.2729,0.0992,5.95,0.0599,3.59,7,3,16,3,0,1,1
3776,122.7556,122.7556,123.2734,0.0,0.0,0.5177,31.06,6,3,16,2,0,0,1
3783,123.1485,123.2729,123.3265,0.1245,7.47,0.0536,3.22,6,3,16,3,0,1,1
3782,123.1311,123.214,123.3333,0.0829,4.97,0.1193,7.16,5,3,16,3,0,0,1
3784,123.1774,123.2734,123.3338,0.096,5.76,0.0604,3.63,4,3,16,3,0,1,1
3787,123.2396,123.3338,123.3854,0.0942,5.65,0.0516,3.09,4,3,16,3,0,1,1
3788,123.2564,123.3854,123.4167,0.1289,7.74,0.0313,1.88,4,3,16,3,0,1,1
3786,123.2342,123.3333,123.4402,0.0992,5.95,0.1068,6.41,4,3,16,3,0,1,1
3785,123.2129,123.3265,123.4446,0.1137,6.82,0.1181,7.09,3,3,16,3,0,1,1
3790,123.3111,123.4402,123.4598,0.1291,7.74,0.0196,1.18,2,3,16,3,0,1,1
3791,123.3625,123.4446,123.4944,0.0821,4.93,0.0498,2.99,3,3,16,3,0,0,1
3793,123.4218,123.4944,123.5059,0.0727,4.36,0.0114,0.69,2,3,16,3,0,0,1
3792,123.4148,123.4598,123.5279,0.0449,2.7,0.0681,4.09,3,3,16,3,0,0,1
3789,123.265,123.4167,123.5392,0.1516,9.1,0.1225,7.35,2,3,16,3,0,1,1
3796,123.506,123.5392,123.5738,0.0331,1.99,0.0346,2.08,2,3,16,3,0,0,1
3797,123.5064,123.5738,123.6702,0.0674,4.04,0.0965,5.79,4,3,16,3,0,0,1
3795,123.4773,123.5279,123.6777,0.0506,3.03,0.1498,8.99,5,3,16,3,0,0,1
3798,123.5618,123.6702,123.7031,0.1085,6.51,0.0329,1.97,4,3,16,3,0,1,1
3800,123.5971,123.7031,123.717,0.106,6.36,0.0139,0.83,3,3,16,3,0,1,1
3794,123.4617,123.5059,123.7451,0.0442,2.65,0.2392,14.35,4,3,16,3,0,0,1
3802,123.6731,123.7451,123.8221,0.072,4.32,0.077,4.62,5,3,16,3,0,0,1
3799,123.5799,123.6777,123.8904,0.0978,5.87,0.2127,12.76,6,3,16,3,0,1,1
3804,123.7252,123.8904,123.9542,0.1653,9.92,0.0637,3.82,10,3,16,3,0,1,1
3805,123.7385,123.9542,123.9623,0.2156,12.94,0.0082,0.49,9,3,16,3,0,1,1
3801,123.6474,123.717,123.9712,0.0697,4.18,0.2542,15.25,8,3,16,3,0,0,1
3806,123.7717,123.9623,123.9715,0.1906,11.44,0.0092,0.55,7,3,16,3,0,1,1
3808,123.8701,123.9715,123.9742,0.1014,6.08,0.0027,0.16,6,3,16,3,0,1,1
3807,123.8029,123.9712,124.0383,0.1683,10.1,0.0671,4.02,6,3,16,3,0,1,1
3810,123.8942,124.0383,124.0555,0.1441,8.64,0.0172,1.03,7,3,16,3,0,1,1
3809,123.8777,123.9742,124.0715,0.0965,5.79,0.0973,5.84,6,3,16,3,0,1,1
3811,123.9012,124.0555,124.0833,0.1543,9.26,0.0278,1.67,5,3,16,3,0,1,1
3812,123.905,124.0715,124.0937,0.1665,9.99,0.0221,1.33,4,3,16,3,0,1,1
3814,123.9531,124.0937,124.0997,0.1405,8.43,0.006,0.36,3,3,16,3,0,1,1
3815,124.0282,124.0997,124.1046,0.0715,4.29,0.0049,0.3,2,3,16,4,0,0,1
3803,123.6739,123.8221,124.1488,0.1482,8.89,0.3267,19.6,1,3,16,3,0,1,1
3817,124.0529,124.1488,124.1646,0.0959,5.76,0.0157,0.94,1,3,16,4,0,1,1
3816,124.0505,124.1046,124.1655,0.0541,3.25,0.0609,3.65,0,3,16,4,0,0,1
3813,123.9331,124.0833,124.1731,0.1502,9.01,0.0898,5.39,0,2,16,3,0,1,1
3818,124.1628,124.1646,124.2086,0.0017,0.1,0.0441,2.65,0,1,16,4,0,0,1
3819,124.2283,124.2283,124.2381,0.0,0.0,0.0098,0.59,0,2,16,4,0,0,1
3822,124.262,124.262,124.2736,0.0,0.0,0.0116,0.7,0,3,16,4,0,0,1
3820,124.234,124.234,124.2882,0.0,0.0,0.0542,3.25,0,2,16,4,0,0,1
3823,124.3289,124.3289,124.3761,0.0,0.0,0.0472,2.83,0,3,16,4,0,0,1
3824,124.3366,124.3366,124.3902,0.0,0.0,0.0537,3.22,0,3,16,4,0,0,1
3826,124.4087,124.4087,124.4668,0.0,0.0,0.0582,3.49,1,3,16,4,0,0,1
3827,124.4382,124.4668,124.4937,0.0287,1.72,0.0268,1.61,4,3,16,4,0,0,1
3821,124.2596,124.2596,124.5182,0.0,0.0,0.2586,15.52,4,3,16,4,0,0,1
3825,124.3778,124.3778,124.6111,0.0,0.0,0.2333,14.0,5,3,16,4,0,0,1
3828,124.4767,124.4937,124.631,0.017,1.02,0.1373,8.24,5,3,16,4,0,0,1
3831,124.4842,124.631,124.6593,0.1468,8.81,0.0283,1.7,4,3,16,4,0,1,1
3830,124.482,124.6111,124.6826,0.129,7.74,0.0715,4.29,5,3,16,4,0,1,1
3829,124.4769,124.5182,124.7192,0.0413,2.48,0.2009,12.06,4,3,16,4,0,0,1
3834,124.5966,124.7192,124.7486,0.1226,7.35,0.0294,1.77,4,3,16,4,0,1,1
3833,124.5261,124.6826,124.7862,0.1565,9.39,0.1036,6.22,6,3,16,4,0,1,1
3832,124.5012,124.6593,124.8367,0.1581,9.48,0.1774,10.64,5,3,16,4,0,1,1
3835,124.6171,124.7486,124.887,0.1314,7.89,0.1384,8.3,5,3,16,4,0,1,1
3837,124.682,124.8367,124.8877,0.1547,9.28,0.051,3.06,4,3,16,4,0,1,1
3836,124.6617,124.7862,124.8964,0.1246,7.47,0.1101,6.61,3,3,16,4,0,1,1
3838,124.7222,124.887,124.9038,0.1648,9.89,0.0169,1.01,2,3,16,4,0,1,1
3840,124.7602,124.8964,124.938,0.1361,8.17,0.0417,2.5,3,3,16,4,0,1,1
3839,124.7538,124.8877,124.9578,0.1339,8.03,0.0701,4.2,2,3,16,4,0,1,1
3842,124.8465,124.938,124.9647,0.0915,5.49,0.0267,1.6,1,3,16,4,0,1,1
3844,124.9362,124.9647,124.9935,0.0285,1.71,0.0288,1.73,0,3,16,4,0,0,1
3843,124.9271,124.9578,125.0402,0.0307,1.84,0.0824,4.95,0,3,16,4,0,0,1
3845,125.0044,125.0044,125.1042,0.0,0.0,0.0998,5.99,0,3,16,5,0,0,1
3846,125.0871,125.0871,125.1075,0.0,0.0,0.0204,1.22,0,2,16,5,0,0,1
3841,124.7698,124.9038,125.1466,0.1341,8.04,0.2427,14.56,0,2,16,4,0,1,1
3849,125.1793,125.1793,125.1885,0.0,0.0,0.0093,0.56,1,3,16,5,0,0,1
3850,125.1819,125.1885,125.2214,0.0066,0.4,0.0329,1.97,0,3,16,5,0,0,1
3851,125.2304,125.2304,125.2547,0.0,0.0,0.0243,1.46,1,3,16,5,0,0,1
3852,125.2504,125.2547,125.3064,0.0043,0.26,0.0517,3.1,2,3,16,5,0,0,1
3853,125.2739,125.3064,125.4218,0.0325,1.95,0.1154,6.93,4,3,16,5,0,0,1
3854,125.2765,125.4218,125.4639,0.1454,8.72,0.0421,2.53,6,3,16,5,0,1,1
3855,125.316,125.4639,125.4969,0.148,8.88,0.033,1.98,5,3,16,5,0,1,1
3847,125.1298,125.1298,125.5363,0.0,0.0,0.4065,24.39,5,3,16,5,0,0,1
3857,125.3776,125.5363,125.5422,0.1586,9.52,0.0059,0.35,4,3,16,5,0,1,1
3848,125.1524,125.1524,125.5994,0.0,0.0,0.447,26.82,5,3,16,5,0,0,1
3858,125.4422,125.5422,125.6084,0.1,6.0,0.0663,3.98,4,3,16,5,0,1,1
3859,125.4426,125.5994,125.612,0.1569,9.41,0.0126,0.76,3,3,16,5,0,1,1
3856,125.332,125.4969,125.612,0.165,9.9,0.1151,6.91,2,3,16,5,0,1,1
3862,125.5517,125.612,125.6276,0.0603,3.62,0.0156,0.94,1,3,16,5,0,0,1
3863,125.561,125.6276,125.6291,0.0666,4.0,0.0015,0.09,0,3,16,5,0,0,1
3864,125.6609,125.6609,125.6899,0.0,0.0,0.029,1.74,1,3,16,5,0,0,1
3865,125.6644,125.6899,125.7312,0.0255,1.53,0.0413,2.48,2,3,16,5,0,0,1
3860,125.4466,125.6084,125.7515,0.1618,9.71,0.1431,8.59,3,3,16,5,0,1,1
3861,125.5296,125.612,125.7655,0.0824,4.94,0.1535,9.21,4,3,16,5,0,0,1
3867,125.6926,125.7515,125.7719,0.059,3.54,0.0204,1.22,3,3,16,5,0,0,1
3868,125.7407,125.7655,125.7858,0.0249,1.49,0.0203,1.22,2,3,16,5,0,0,1
3866,125.6899,125.7312,125.8255,0.0413,2.48,0.0943,5.66,2,3,16,5,0,0,1
3869,125.7462,125.7719,125.8713,0.0257,1.54,0.0994,5.97,2,3,16,5,0,0,1
3871,125.7622,125.8255,125.9108,0.0633,3.8,0.0854,5.12,2,3,16,5,0,0,1
3870,125.761,125.7858,125.9368,0.0249,1.49,0.1509,9.05,4,3,16,5,0,0,1
3873,125.8552,125.9108,125.9416,0.0556,3.34,0.0307,1.84,3,3,16,5,0,0,1
3874,125.8973,125.9368,126.0582,0.0395,2.37,0.1214,7.29,7,3,16,5,0,0,1
3872,125.7996,125.8713,126.0607,0.0717,4.3,0.1894,11.37,6,3,16,5,0,0,1
3877,125.9157,126.0607,126.0785,0.145,8.7,0.0178,1.07,5,3,16,5,0,1,1
3876,125.9156,126.0582,126.0925,0.1426,8.56,0.0343,2.06,4,3,16,5,0,1,1
3879,125.9807,126.0925,126.1132,0.1118,6.71,0.0208,1.25,3,3,16,5,0,1,1
3875,125.9138,125.9416,126.1618,0.0278,1.67,0.2202,13.21,2,3,16,5,0,0,1
3878,125.9651,126.0785,126.1706,0.1135,6.81,0.0921,5.53,2,3,16,5,0,1,1
3882,126.0112,126.1706,126.186,0.1594,9.57,0.0153,0.92,1,3,16,6,0,1,1
3883,126.1625,126.186,126.2012,0.0235,1.41,0.0152,0.91,0,3,16,6,0,0,1
3884,126.2216,126.2216,126.2311,0.0,0.0,0.0095,0.57,0,3,16,6,0,0,1
3880,125.9898,126.1132,126.2915,0.1234,7.41,0.1783,10.7,3,3,16,5,0,1,1
3881,125.993,126.1618,126.2946,0.1688,10.13,0.1328,7.97,3,3,16,5,0,1,1
3885,126.2395,126.2395,126.3083,0.0,0.0,0.0688,4.13,3,3,16,6,0,0,1
3887,126.2597,126.2946,126.3147,0.0349,2.09,0.02,1.2,3,3,16,6,0,0,1
3888,126.2675,126.3083,126.3242,0.0409,2.45,0.0159,0.95,2,3,16,6,0,0,1
3889,126.2935,126.3147,126.3463,0.0212,1.27,0.0317,1.9,2,3,16,6,0,0,1
3891,126.3125,126.3463,126.352,0.0339,2.03,0.0057,0.34,2,3,16,6,0,0,1
3890,126.2978,126.3242,126.3653,0.0264,1.59,0.0411,2.46,1,3,16,6,0,0,1
3893,126.3501,126.3653,126.4037,0.0152,0.91,0.0384,2.3,0,3,16,6,0,0,1
3894,126.4063,126.4063,126.4269,0.0,0.0,0.0206,1.23,2,3,16,6,0,0,1
3892,126.3296,126.352,126.4395,0.0224,1.35,0.0875,5.25,1,3,16,6,0,0,1
3896,126.4206,126.4395,126.4485,0.0189,1.13,0.0089,0.54,0,3,16,6,0,0,1
3886,126.2527,126.2915,126.5245,0.0388,2.33,0.233,13.98,1,3,16,6,0,0,1
3898,126.4767,126.5245,126.5402,0.0478,2.87,0.0157,0.94,1,3,16,6,0,0,1
3899,126.54,126.5402,126.6165,0.0001,0.01,0.0763,4.58,0,3,16,6,0,0,1
3900,126.6465,126.6465,126.7458,0.0,0.0,0.0993,5.96,0,3,16,6,0,0,1
3895,126.4087,126.4269,126.7669,0.0182,1.09,0.34,20.4,0,2,16,6,0,0,1
3897,126.4511,126.4511,126.8394,0.0,0.0,0.3883,23.3,0,3,16,6,0,0,1
3902,126.8171,126.8171,126.8508,0.0,0.0,0.0336,2.02,0,2,16,6,0,0,1
3903,126.8566,126.8566,127.0361,0.0,0.0,0.1795,10.77,6,3,16,6,0,0,1
3904,126.8902,126.8902,127.0492,0.0,0.0,0.159,9.54,5,3,16,6,0,0,1
3905,126.903,127.0361,127.0581,0.1331,7.99,0.022,1.32,5,3,16,6,0,1,1
3901,126.7794,126.7794,127.0784,0.0,0.0,0.2991,17.94,4,3,16,6,0,0,1
3907,126.9385,127.0581,127.0802,0.1196,7.18,0.0221,1.32,3,3,16,6,0,1,1
3906,126.9249,127.0492,127.123,0.1243,7.46,0.0738,4.43,2,3,16,6,0,1,1
3910,127.0151,127.123,127.1537,0.1078,6.47,0.0308,1.85,1,3,16,7,0,1,1
3908,126.9698,127.0784,127.1583,0.1087,6.52,0.0798,4.79,0,3,16,6,0,1,1
3911,127.0493,127.1537,127.2653,0.1045,6.27,0.1116,6.7,3,3,16,7,0,1,1
3909,126.9991,127.0802,127.2694,0.0811,4.87,0.1892,11.35,2,3,16,6,0,0,1
3912,127.1978,127.1978,127.2783,0.0,0.0,0.0806,4.83,3,3,16,7,0,0,1
3913,127.2449,127.2653,127.279,0.0204,1.22,0.0137,0.82,2,3,16,7,0,0,1
3914,127.247,127.2694,127.2885,0.0224,1.34,0.0191,1.14,1,3,16,7,0,0,1
3915,127.2626,127.2783,127.3543,0.0157,0.94,0.076,4.56,0,3,16,7,0,0,1
3918,127.3613,127.3613,127.3885,0.0,0.0,0.0272,1.63,1,3,16,7,0,0,1
3917,127.2757,127.2885,127.4005,0.0128,0.77,0.112,6.72,0,3,16,7,0,0,1
3919,127.3746,127.3885,127.5076,0.0139,0.83,0.1191,7.15,4,3,16,7,0,0,1
3916,127.2744,127.279,127.5221,0.0047,0.28,0.243,14.58,3,3,16,7,0,0,1
3921,127.4335,127.5076,127.5411,0.0741,4.44,0.0335,2.01,2,3,16,7,0,0,1
3922,127.4683,127.5221,127.5452,0.0538,3.23,0.0231,1.39,2,3,16,7,0,0,1
3923,127.4797,127.5411,127.6057,0.0614,3.69,0.0646,3.88,1,3,16,7,0,0,1
3925,127.543,127.6057,127.6295,0.0627,3.76,0.0238,1.43,1,3,16,7,0,0,1
3924,127.4805,127.5452,127.6363,0.0647,3.88,0.0911,5.47,0,3,16,7,0,0,1
3927,127.6608,127.6608,127.7009,0.0,0.0,0.04,2.4,1,3,16,7,0,0,1
3920,127.409,127.409,127.7254,0.0,0.0,0.3164,18.99,2,3,16,7,0,0,1
3929,127.705,127.7254,127.7315,0.0204,1.23,0.006,0.36,1,3,16,7,0,0,1
3926,127.6221,127.6295,127.7354,0.0074,0.44,0.1059,6.36,0,3,16,7,0,0,1
3930,127.7052,127.7315,127.7493,0.0263,1.58,0.0178,1.07,0,2,16,7,0,0,1
3928,127.692,127.7009,127.7495,0.0088,0.53,0.0487,2.92,0,1,16,7,0,0,1
3931,127.7731,127.7731,127.7859,0.0,0.0,0.0127,0.76,0,1,16,7,0,0,1
3932,127.8067,127.8067,127.8147,0.0,0.0,0.008,0.48,0,2,16,7,0,0,1
3934,127.8442,127.8442,127.8667,0.0,0.0,0.0225,1.35,0,2,16,7,0,0,1
